INVEST_DT,RPTV_ITM_NM,ITM_CD,ITM_NM,GRADE_CD,G_NAME,UNIT_QTY,UNIT,MI_P,MA_P,AV_P,FLT_P,PAV_RATE,J_7_RATE,J_365_RATE
2025.03.03,감자,15200,감자,2,보통,20,20kg상자,24000,64000,39868,-13860,"53,728(74.2%)","44,831(88.9%)","46,861(85.1%)"
2025.03.03,감자,15200,감자,3,하,20,20kg상자,2000,24000,13637,-6854,"20,491(66.6%)","17,703(77%)","21,200(64.3%)"
2025.03.04,감자,15200,감자,0,특,20,20kg상자,72000,73000,72508,1508,"71,000(102.1%)","71,994(100.7%)","88,052(82.3%)"
2025.03.04,감자,15200,감자,1,상,20,20kg상자,67000,72000,69073,1128,"67,945(101.7%)","67,440(102.4%)","76,716(90%)"
2025.03.04,감자,15200,감자,2,보통,20,20kg상자,64000,67000,64995,25127,"39,868(163%)","44,684(145.5%)","49,044(132.5%)"
2025.03.04,감자,15200,감자,3,하,20,20kg상자,7500,64000,48971,35334,"13,637(359.1%)","17,108(286.2%)","23,128(211.7%)"
2025.03.06,감자,15200,감자,0,특,20,20kg상자,71000,74000,72508,72508,0,"69,704(104%)","83,300(87%)"
2025.03.06,감자,15200,감자,1,상,20,20kg상자,63000,71000,66308,66308,0,"66,224(100.1%)","74,075(89.5%)"
2025.03.06,감자,15200,감자,2,보통,20,20kg상자,36000,63000,53831,53831,0,"48,534(110.9%)","40,495(132.9%)"
2025.03.06,감자,15200,감자,3,하,20,20kg상자,2000,36000,19917,19917,0,"23,842(83.5%)","21,361(93.2%)"
2025.03.07,감자,15200,감자,0,특,20,20kg상자,67000,68000,67431,-5077,"72,508(93%)","70,048(96.3%)","78,282(86.1%)"
2025.03.07,감자,15200,감자,1,상,20,20kg상자,58000,67000,62613,-3695,"66,308(94.4%)","66,257(94.5%)","62,075(100.9%)"
2025.03.07,감자,15200,감자,2,보통,20,20kg상자,32000,58000,47930,-5901,"53,831(89%)","50,078(95.7%)","35,639(134.5%)"
2025.03.07,감자,15200,감자,3,하,20,20kg상자,2000,32000,18385,-1532,"19,917(92.3%)","24,045(76.5%)","19,108(96.2%)"
2025.03.08,감자,15200,감자,0,특,20,20kg상자,65000,67000,66680,-751,"67,431(98.9%)","69,889(95.4%)","79,203(84.2%)"
2025.03.08,감자,15200,감자,1,상,20,20kg상자,52000,65000,59698,-2915,"62,613(95.3%)","66,310(90%)","64,779(92.2%)"
2025.03.08,감자,15200,감자,2,보통,20,20kg상자,24000,52000,36154,-11776,"47,930(75.4%)","52,070(69.4%)","36,287(99.6%)"
2025.03.08,감자,15200,감자,3,하,20,20kg상자,3000,24000,15280,-3105,"18,385(83.1%)","24,280(62.9%)","19,158(79.8%)"
2025.03.10,감자,15200,감자,0,특,20,20kg상자,66000,71000,67862,1182,"66,680(101.8%)","70,025(96.9%)","80,000(84.8%)"
2025.03.10,감자,15200,감자,1,상,20,20kg상자,53000,66000,61342,1644,"59,698(102.8%)","65,127(94.2%)","70,512(87%)"
2025.03.10,감자,15200,감자,2,보통,20,20kg상자,27000,53000,42253,6099,"36,154(116.9%)","48,556(87%)","45,675(92.5%)"
2025.03.10,감자,15200,감자,3,하,20,20kg상자,6000,27000,18329,3049,"15,280(120%)","23,238(78.9%)","22,827(80.3%)"
2025.03.11,감자,15200,감자,0,특,20,20kg상자,65000,66500,65917,-1945,"67,862(97.1%)","69,398(95%)","77,912(84.6%)"
2025.03.11,감자,15200,감자,1,상,20,20kg상자,50000,65000,58665,-2677,"61,342(95.6%)","63,807(91.9%)","70,071(83.7%)"
2025.03.11,감자,15200,감자,2,보통,20,20kg상자,26000,50000,37154,-5099,"42,253(87.9%)","49,033(75.8%)","43,561(85.3%)"
2025.03.11,감자,15200,감자,3,하,20,20kg상자,2000,26000,17155,-1174,"18,329(93.6%)","24,176(71%)","22,927(74.8%)"
2025.03.12,감자,15200,감자,0,특,20,20kg상자,63000,65000,63931,-1986,"65,917(97%)","68,080(93.9%)","78,938(81%)"
2025.03.12,감자,15200,감자,1,상,20,20kg상자,35500,63000,47864,-10801,"58,665(81.6%)","61,725(77.5%)","68,158(70.2%)"
2025.03.12,감자,15200,감자,2,보통,20,20kg상자,18000,35500,25570,-11584,"37,154(68.8%)","43,464(58.8%)","41,616(61.4%)"
2025.03.12,감자,15200,감자,3,하,20,20kg상자,2000,18000,12665,-4490,"17,155(73.8%)","17,813(71.1%)","23,937(52.9%)"
2025.03.13,감자,15200,감자,0,특,20,20kg상자,58000,62000,61369,-2562,"63,931(96%)","67,388(91.1%)","78,879(77.8%)"
2025.03.13,감자,15200,감자,1,상,20,20kg상자,48500,58000,54493,6629,"47,864(113.8%)","59,415(91.7%)","65,944(82.6%)"
2025.03.13,감자,15200,감자,2,보통,20,20kg상자,29000,48500,38658,13088,"25,570(151.2%)","40,482(95.5%)","37,740(102.4%)"
2025.03.13,감자,15200,감자,3,하,20,20kg상자,6000,29000,18525,5860,"12,665(146.3%)","16,955(109.3%)","25,418(72.9%)"
2025.03.14,감자,15200,감자,0,특,20,20kg상자,64000,71000,66300,4931,"61,369(108%)","65,532(101.2%)","76,552(86.6%)"
2025.03.14,감자,15200,감자,1,상,20,20kg상자,45000,64000,52455,-2038,"54,493(96.3%)","57,446(91.3%)","65,684(79.9%)"
2025.03.14,감자,15200,감자,2,보통,20,20kg상자,23000,45000,31686,-6972,"38,658(82%)","37,953(83.5%)","38,851(81.6%)"
2025.03.14,감자,15200,감자,3,하,20,20kg상자,5000,23000,17890,-635,"18,525(96.6%)","16,723(107%)","22,570(79.3%)"
2025.03.15,감자,15200,감자,0,특,20,20kg상자,75000,75000,75000,8700,"66,300(113.1%)","65,343(114.8%)","79,126(94.8%)"
2025.03.15,감자,15200,감자,1,상,20,20kg상자,54000,75000,64015,11560,"52,455(122%)","55,753(114.8%)","64,320(99.5%)"
2025.03.15,감자,15200,감자,2,보통,20,20kg상자,30000,54000,43580,11894,"31,686(137.5%)","35,246(123.6%)","36,039(120.9%)"
2025.03.15,감자,15200,감자,3,하,20,20kg상자,16000,30000,22294,4404,"17,890(124.6%)","16,641(134%)","20,434(109.1%)"
2025.03.17,감자,15200,감자,0,특,20,20kg상자,82000,85000,83730,8730,"75,000(111.6%)","66,730(125.5%)","79,606(105.2%)"
2025.03.17,감자,15200,감자,1,상,20,20kg상자,54000,82000,70852,6837,"64,015(110.7%)","56,472(125.5%)","69,891(101.4%)"
2025.03.17,감자,15200,감자,2,보통,20,20kg상자,26000,54000,36203,-7377,"43,580(83.1%)","36,484(99.2%)","43,268(83.7%)"
2025.03.17,감자,15200,감자,3,하,20,20kg상자,2000,26000,15725,-6569,"22,294(70.5%)","17,810(88.3%)","24,369(64.5%)"
2025.03.18,감자,15200,감자,0,특,20,20kg상자,75000,80000,78119,-5611,"83,730(93.3%)","69,375(112.6%)","80,345(97.2%)"
2025.03.18,감자,15200,감자,1,상,20,20kg상자,47000,75000,66003,-4849,"70,852(93.2%)","58,057(113.7%)","60,732(108.7%)"
2025.03.18,감자,15200,감자,2,보통,20,20kg상자,20000,47000,33490,-2713,"36,203(92.5%)","35,475(94.4%)","35,679(93.9%)"
2025.03.18,감자,15200,감자,3,하,20,20kg상자,1000,20000,12928,-2797,"15,725(82.2%)","17,376(74.4%)","21,644(59.7%)"
2025.03.19,감자,15200,감자,0,특,20,20kg상자,73000,75000,74313,-3806,"78,119(95.1%)","71,408(104.1%)","82,682(89.9%)"
2025.03.19,감자,15200,감자,1,상,20,20kg상자,63000,73000,67285,1282,"66,003(101.9%)","59,280(113.5%)","62,681(107.3%)"
2025.03.19,감자,15200,감자,2,보통,20,20kg상자,20000,63000,39267,5777,"33,490(117.2%)","34,865(112.6%)","32,928(119.3%)"
2025.03.19,감자,15200,감자,3,하,20,20kg상자,3000,20000,15345,2417,"12,928(118.7%)","16,671(92%)","19,291(79.5%)"
2025.03.20,감자,15200,감자,0,특,20,20kg상자,73000,73000,73000,-1313,"74,313(98.2%)","73,139(99.8%)","85,716(85.2%)"
2025.03.20,감자,15200,감자,1,상,20,20kg상자,38000,73000,58532,-8753,"67,285(87%)","62,517(93.6%)","73,679(79.4%)"
2025.03.20,감자,15200,감자,2,보통,20,20kg상자,19000,38000,27352,-11915,"39,267(69.7%)","37,147(73.6%)","40,540(67.5%)"
2025.03.20,감자,15200,감자,3,하,20,20kg상자,3000,19000,14200,-1145,"15,345(92.5%)","17,118(83%)","22,113(64.2%)"
2025.03.21,감자,15200,감자,0,특,20,20kg상자,72000,75000,74828,1828,"73,000(102.5%)","75,077(99.7%)","82,950(90.2%)"
2025.03.21,감자,15200,감자,1,상,20,20kg상자,61000,72000,68555,10023,"58,532(117.1%)","63,190(108.5%)","62,991(108.8%)"
2025.03.21,감자,15200,감자,2,보통,20,20kg상자,23000,60000,35425,8073,"27,352(129.5%)","35,263(100.5%)","31,978(110.8%)"
2025.03.21,감자,15200,감자,3,하,20,20kg상자,2000,23000,14912,712,"14,200(105%)","16,397(90.9%)","16,730(89.1%)"
2025.03.22,감자,15200,감자,0,특,20,20kg상자,74000,77000,75920,1092,"74,828(101.5%)","76,498(99.2%)","82,853(91.6%)"
2025.03.22,감자,15200,감자,1,상,20,20kg상자,61000,74000,67800,-755,"68,555(98.9%)","65,874(102.9%)","70,823(95.7%)"
2025.03.22,감자,15200,감자,2,보통,20,20kg상자,28000,61000,40174,4749,"35,425(113.4%)","35,886(111.9%)","39,251(102.4%)"
2025.03.22,감자,15200,감자,3,하,20,20kg상자,1500,28000,14524,-388,"14,912(97.4%)","15,901(91.3%)","20,484(70.9%)"
2025.03.24,감자,15200,감자,0,특,20,20kg상자,77000,77000,77000,1080,"75,920(101.4%)","76,652(100.5%)","84,391(91.2%)"
2025.03.24,감자,15200,감자,1,상,20,20kg상자,65000,77000,69904,2104,"67,800(103.1%)","66,505(105.1%)","74,863(93.4%)"
2025.03.24,감자,15200,감자,2,보통,20,20kg상자,25000,65000,40332,158,"40,174(100.4%)","35,319(114.2%)","42,736(94.4%)"
2025.03.24,감자,15200,감자,3,하,20,20kg상자,2000,25000,15754,1230,"14,524(108.5%)","14,606(107.9%)","19,155(82.2%)"
2025.03.25,감자,15200,감자,0,특,20,20kg상자,76000,76000,76000,-1000,"77,000(98.7%)","75,530(100.6%)","82,238(92.4%)"
2025.03.25,감자,15200,감자,1,상,20,20kg상자,62000,76000,67869,-2035,"69,904(97.1%)","66,347(102.3%)","71,328(95.2%)"
2025.03.25,감자,15200,감자,2,보통,20,20kg상자,24500,62000,52278,11946,"40,332(129.6%)","36,007(145.2%)","42,722(122.4%)"
2025.03.25,감자,15200,감자,3,하,20,20kg상자,3000,24500,16184,430,"15,754(102.7%)","14,611(110.8%)","24,318(66.6%)"
2025.03.26,감자,15200,감자,0,특,20,20kg상자,72000,76000,74353,-1647,"76,000(97.8%)","75,177(98.9%)","86,490(86%)"
2025.03.26,감자,15200,감자,1,상,20,20kg상자,54000,72000,64617,-3252,"67,869(95.2%)","66,658(96.9%)","73,932(87.4%)"
2025.03.26,감자,15200,감자,2,보통,20,20kg상자,17000,54000,29423,-22855,"52,278(56.3%)","39,138(75.2%)","43,167(68.2%)"
2025.03.26,감자,15200,감자,3,하,20,20kg상자,3000,17000,11129,-5055,"16,184(68.8%)","15,153(73.4%)","22,201(50.1%)"
2025.03.27,감자,15200,감자,0,특,20,20kg상자,77000,78000,77265,2912,"74,353(103.9%)","75,184(102.8%)","85,132(90.8%)"
2025.03.27,감자,15200,감자,1,상,20,20kg상자,65000,77000,71869,7252,"64,617(111.2%)","66,213(108.5%)","73,943(97.2%)"
2025.03.27,감자,15200,감자,2,보통,20,20kg상자,29000,65000,50983,21560,"29,423(173.3%)","37,497(136%)","53,083(96%)"
2025.03.27,감자,15200,감자,3,하,20,20kg상자,2000,29000,19084,7955,"11,129(171.5%)","14,451(132.1%)","28,978(65.9%)"
2025.03.28,감자,15200,감자,0,특,20,20kg상자,76000,78500,77288,23,"77,265(100%)","75,894(101.8%)","83,368(92.7%)"
2025.03.28,감자,15200,감자,1,상,20,20kg상자,60000,76000,68211,-3658,"71,869(94.9%)","68,436(99.7%)","60,778(112.2%)"
2025.03.28,감자,15200,감자,2,보통,20,20kg상자,25500,60000,43511,-7472,"50,983(85.3%)","41,436(105%)","37,181(117%)"
2025.03.28,감자,15200,감자,3,하,20,20kg상자,2500,25500,16215,-2869,"19,084(85%)","15,265(106.2%)","23,387(69.3%)"
2025.03.29,감자,15200,감자,0,특,20,20kg상자,76000,76000,76000,-1288,"77,288(98.3%)","76,304(99.6%)","84,824(89.6%)"
2025.03.29,감자,15200,감자,1,상,20,20kg상자,64000,76000,68216,5,"68,211(100%)","68,378(99.8%)","65,709(103.8%)"
2025.03.29,감자,15200,감자,2,보통,20,20kg상자,40000,64000,53692,10181,"43,511(123.4%)","42,784(125.5%)","34,630(155%)"
2025.03.29,감자,15200,감자,3,하,20,20kg상자,9000,40000,22686,6471,"16,215(139.9%)","15,482(146.5%)","20,724(109.5%)"
2025.03.31,감자,15200,감자,0,특,20,20kg상자,77000,80000,78083,2083,"76,000(102.7%)","76,318(102.3%)","94,133(82.9%)"
2025.03.31,감자,15200,감자,1,상,20,20kg상자,58000,77000,67518,-698,"68,216(99%)","68,448(98.6%)","72,419(93.2%)"
2025.03.31,감자,15200,감자,2,보통,20,20kg상자,20000,58000,37558,-16134,"53,692(70%)","45,037(83.4%)","34,962(107.4%)"
2025.03.31,감자,15200,감자,3,하,20,20kg상자,2000,20000,13801,-8885,"22,686(60.8%)","16,842(81.9%)","16,541(83.4%)"
2025.04.01,감자,15200,감자,0,특,20,20kg상자,80000,80000,80000,1917,"78,083(102.5%)","76,498(104.6%)","98,364(81.3%)"
2025.04.01,감자,15200,감자,1,상,20,20kg상자,66000,80000,72731,5213,"67,518(107.7%)","68,050(106.9%)","81,257(89.5%)"
2025.04.01,감자,15200,감자,2,보통,20,20kg상자,26000,66000,51987,14429,"37,558(138.4%)","44,574(116.6%)","47,755(108.9%)"
2025.04.01,감자,15200,감자,3,하,20,20kg상자,4000,26000,15829,2028,"13,801(114.7%)","16,517(95.8%)","22,482(70.4%)"
2025.04.02,감자,15200,감자,0,특,20,20kg상자,72000,77000,73348,-6652,"80,000(91.7%)","77,165(95.1%)","99,121(74%)"
2025.04.02,감자,15200,감자,1,상,20,20kg상자,56500,72000,64580,-8151,"72,731(88.8%)","68,860(93.8%)","81,167(79.6%)"
2025.04.02,감자,15200,감자,2,보통,20,20kg상자,28000,56500,44785,-7202,"51,987(86.1%)","44,526(100.6%)","43,369(103.3%)"
2025.04.02,감자,15200,감자,3,하,20,20kg상자,3000,28000,15880,51,"15,829(100.3%)","16,457(96.5%)","19,591(81.1%)"
2025.04.03,감자,15200,감자,0,특,20,20kg상자,77000,77000,77000,3652,"73,348(105%)","76,997(100%)","98,563(78.1%)"
2025.04.03,감자,15200,감자,1,상,20,20kg상자,60000,77000,68074,3494,"64,580(105.4%)","68,854(98.9%)","83,161(81.9%)"
2025.04.03,감자,15200,감자,2,보통,20,20kg상자,38000,60000,51228,6443,"44,785(114.4%)","47,086(108.8%)","45,778(111.9%)"
2025.04.03,감자,15200,감자,3,하,20,20kg상자,3000,38000,22220,6340,"15,880(139.9%)","17,249(128.8%)","20,947(106.1%)"
2025.04.04,감자,15200,감자,0,특,20,20kg상자,70000,71000,70554,-6446,"77,000(91.6%)","76,953(91.7%)","98,889(71.3%)"
2025.04.04,감자,15200,감자,1,상,20,20kg상자,59000,70000,64752,-3322,"68,074(95.1%)","68,222(94.9%)","82,695(78.3%)"
2025.04.04,감자,15200,감자,2,보통,20,20kg상자,44000,59000,51728,500,"51,228(101%)","47,127(109.8%)","43,563(118.7%)"
2025.04.04,감자,15200,감자,3,하,20,20kg상자,8000,44000,24013,1793,"22,220(108.1%)","17,772(135.1%)","20,856(115.1%)"
2025.04.05,감자,15200,감자,0,특,20,20kg상자,64000,66000,65328,-5226,"70,554(92.6%)","75,831(86.1%)","77,974(83.8%)"
2025.04.05,감자,15200,감자,1,상,20,20kg상자,56500,64000,60769,-3983,"64,752(93.8%)","67,645(89.8%)","73,711(82.4%)"
2025.04.05,감자,15200,감자,2,보통,20,20kg상자,44000,56500,50867,-861,"51,728(98.3%)","48,496(104.9%)","57,076(89.1%)"
2025.04.05,감자,15200,감자,3,하,20,20kg상자,2000,44000,25698,1685,"24,013(107%)","19,072(134.7%)","24,503(104.9%)"
2025.04.07,감자,15200,감자,0,특,20,20kg상자,65000,68000,66880,1552,"65,328(102.4%)","74,052(90.3%)","67,976(98.4%)"
2025.04.07,감자,15200,감자,1,상,20,20kg상자,54500,65000,59375,-1394,"60,769(97.7%)","66,404(89.4%)","64,104(92.6%)"
2025.04.07,감자,15200,감자,2,보통,20,20kg상자,32500,54500,47061,-3806,"50,867(92.5%)","48,026(98%)","54,499(86.4%)"
2025.04.07,감자,15200,감자,3,하,20,20kg상자,8000,32500,21779,-3919,"25,698(84.7%)","19,574(111.3%)","24,437(89.1%)"
2025.04.08,감자,15200,감자,0,특,20,20kg상자,66000,66000,66000,-880,"66,880(98.7%)","72,185(91.4%)","66,564(99.2%)"
2025.04.08,감자,15200,감자,1,상,20,20kg상자,53000,66000,57988,-1387,"59,375(97.7%)","65,047(89.1%)","63,601(91.2%)"
2025.04.08,감자,15200,감자,2,보통,20,20kg상자,28000,53000,40835,-6226,"47,061(86.8%)","49,609(82.3%)","50,158(81.4%)"
2025.04.08,감자,15200,감자,3,하,20,20kg상자,3000,28000,18460,-3319,"21,779(84.8%)","20,903(88.3%)","22,613(81.6%)"
2025.04.09,감자,15200,감자,0,특,20,20kg상자,63000,64000,63497,-2503,"66,000(96.2%)","69,852(90.9%)","73,832(86%)"
2025.04.09,감자,15200,감자,1,상,20,20kg상자,54000,63000,57983,-5,"57,988(100%)","62,590(92.6%)","68,541(84.6%)"
2025.04.09,감자,15200,감자,2,보통,20,20kg상자,28000,54000,45705,4870,"40,835(111.9%)","47,751(95.7%)","55,400(82.5%)"
2025.04.09,감자,15200,감자,3,하,20,20kg상자,5000,28000,18831,371,"18,460(102%)","21,342(88.2%)","24,881(75.7%)"
2025.04.10,감자,15200,감자,0,특,20,20kg상자,64500,65000,64816,1319,"63,497(102.1%)","68,210(95%)","68,337(94.8%)"
2025.04.10,감자,15200,감자,1,상,20,20kg상자,57000,64500,60486,2503,"57,983(104.3%)","61,490(98.4%)","64,660(93.5%)"
2025.04.10,감자,15200,감자,2,보통,20,20kg상자,32000,57000,49987,4282,"45,705(109.4%)","47,904(104.3%)","51,817(96.5%)"
2025.04.10,감자,15200,감자,3,하,20,20kg상자,3500,32000,19944,1113,"18,831(105.9%)","21,834(91.3%)","25,037(79.7%)"
2025.04.11,감자,15200,감자,0,특,20,20kg상자,65000,65500,65203,387,"64,816(100.6%)","66,179(98.5%)","70,725(92.2%)"
2025.04.11,감자,15200,감자,1,상,20,20kg상자,62000,65000,63040,2554,"60,486(104.2%)","60,226(104.7%)","66,539(94.7%)"
2025.04.11,감자,15200,감자,2,보통,20,20kg상자,51000,62000,56867,6880,"49,987(113.8%)","47,697(119.2%)","52,662(108%)"
2025.04.11,감자,15200,감자,3,하,20,20kg상자,4000,51000,28833,8889,"19,944(144.6%)","21,454(134.4%)","29,608(97.4%)"
2025.04.12,감자,15200,감자,0,특,20,20kg상자,64000,65500,64620,-583,"65,203(99.1%)","65,287(99%)","70,316(91.9%)"
2025.04.12,감자,15200,감자,1,상,20,20kg상자,58000,64000,60964,-2076,"63,040(96.7%)","59,940(101.7%)","65,496(93.1%)"
2025.04.12,감자,15200,감자,2,보통,20,20kg상자,42000,58000,53177,-3690,"56,867(93.5%)","48,554(109.5%)","52,237(101.8%)"
2025.04.12,감자,15200,감자,3,하,20,20kg상자,4000,42000,21250,-7583,"28,833(73.7%)","22,258(95.5%)","29,879(71.1%)"
2025.04.14,감자,15200,감자,0,특,20,20kg상자,64500,66500,65064,444,"64,620(100.7%)","65,169(99.8%)","68,648(94.8%)"
2025.04.14,감자,15200,감자,1,상,20,20kg상자,54000,64500,59666,-1298,"60,964(97.9%)","59,973(99.5%)","65,478(91.1%)"
2025.04.14,감자,15200,감자,2,보통,20,20kg상자,24000,54000,40761,-12416,"53,177(76.7%)","48,939(83.3%)","53,493(76.2%)"
2025.04.14,감자,15200,감자,3,하,20,20kg상자,5000,24000,14568,-6682,"21,250(68.6%)","21,516(67.7%)","29,406(49.5%)"
2025.04.15,감자,15200,감자,0,특,20,20kg상자,64000,65000,64371,-693,"65,064(98.9%)","64,867(99.2%)","69,829(92.2%)"
2025.04.15,감자,15200,감자,1,상,20,20kg상자,57000,64000,59637,-29,"59,666(100%)","60,021(99.4%)","66,041(90.3%)"
2025.04.15,감자,15200,감자,2,보통,20,20kg상자,43000,57000,50586,9825,"40,761(124.1%)","47,889(105.6%)","53,598(94.4%)"
2025.04.15,감자,15200,감자,3,하,20,20kg상자,3000,43000,21171,6603,"14,568(145.3%)","20,314(104.2%)","32,127(65.9%)"
2025.04.16,감자,15200,감자,0,특,20,20kg상자,65000,65500,65178,807,"64,371(101.3%)","64,595(100.9%)","71,688(90.9%)"
2025.04.16,감자,15200,감자,1,상,20,20kg상자,58000,65000,61929,2292,"59,637(103.8%)","60,296(102.7%)","66,348(93.3%)"
2025.04.16,감자,15200,감자,2,보통,20,20kg상자,48000,58000,53417,2831,"50,586(105.6%)","49,514(107.9%)","54,447(98.1%)"
2025.04.16,감자,15200,감자,3,하,20,20kg상자,2000,48000,28267,7096,"21,171(133.5%)","20,766(136.1%)","29,766(95%)"
2025.04.17,감자,15200,감자,0,특,20,20kg상자,65000,67000,66093,915,"65,178(101.4%)","64,875(101.9%)","69,095(95.7%)"
2025.04.17,감자,15200,감자,1,상,20,20kg상자,58000,65000,60565,-1364,"61,929(97.8%)","60,954(99.4%)","66,060(91.7%)"
2025.04.17,감자,15200,감자,2,보통,20,20kg상자,46000,58000,52798,-619,"53,417(98.8%)","50,799(103.9%)","58,108(90.9%)"
2025.04.17,감자,15200,감자,3,하,20,20kg상자,2000,46000,23632,-4635,"28,267(83.6%)","22,339(105.8%)","35,141(67.2%)"
2025.04.18,감자,15200,감자,0,특,20,20kg상자,64000,65000,64823,-1270,"66,093(98.1%)","65,088(99.6%)","60,301(107.5%)"
2025.04.18,감자,15200,감자,1,상,20,20kg상자,56000,64000,60396,-169,"60,565(99.7%)","60,967(99.1%)","56,826(106.3%)"
2025.04.18,감자,15200,감자,2,보통,20,20kg상자,34500,56000,50270,-2528,"52,798(95.2%)","51,268(98.1%)","51,552(97.5%)"
2025.04.18,감자,15200,감자,3,하,20,20kg상자,4000,34500,19617,-4015,"23,632(83%)","22,954(85.5%)","30,902(63.5%)"
2025.04.19,감자,15200,감자,0,특,20,20kg상자,63000,65000,63468,-1355,"64,823(97.9%)","65,025(97.6%)","58,385(108.7%)"
2025.04.19,감자,15200,감자,1,상,20,20kg상자,57000,63000,60089,-307,"60,396(99.5%)","60,526(99.3%)","56,212(106.9%)"
2025.04.19,감자,15200,감자,2,보통,20,20kg상자,47000,57000,52298,2028,"50,270(104%)","50,168(104.2%)","52,265(100.1%)"
2025.04.19,감자,15200,감자,3,하,20,20kg상자,3000,47000,25874,6257,"19,617(131.9%)","21,418(120.8%)","31,945(81%)"
2025.04.21,감자,15200,감자,0,특,20,20kg상자,64000,65000,64808,1340,"63,468(102.1%)","64,833(100%)","63,147(102.6%)"
2025.04.21,감자,15200,감자,1,상,20,20kg상자,56000,64000,59781,-308,"60,089(99.5%)","60,380(99%)","60,378(99%)"
2025.04.21,감자,15200,감자,2,보통,20,20kg상자,40000,56000,49997,-2301,"52,298(95.6%)","50,022(100%)","52,683(94.9%)"
2025.04.21,감자,15200,감자,3,하,20,20kg상자,7500,40000,22354,-3520,"25,874(86.4%)","22,188(100.7%)","26,791(83.4%)"
2025.04.22,감자,15200,감자,0,특,20,20kg상자,63000,64000,63376,-1432,"64,808(97.8%)","64,790(97.8%)","63,836(99.3%)"
2025.04.22,감자,15200,감자,1,상,20,20kg상자,57000,63000,59232,-549,"59,781(99.1%)","60,400(98.1%)","61,818(95.8%)"
2025.04.22,감자,15200,감자,2,보통,20,20kg상자,42000,57000,51151,1154,"49,997(102.3%)","51,561(99.2%)","52,984(96.5%)"
2025.04.22,감자,15200,감자,3,하,20,20kg상자,8000,42000,22946,592,"22,354(102.6%)","23,486(97.7%)","26,725(85.9%)"
2025.04.23,감자,15200,감자,0,특,20,20kg상자,63000,63000,63000,-376,"63,376(99.4%)","64,624(97.5%)","63,068(99.9%)"
2025.04.23,감자,15200,감자,1,상,20,20kg상자,56000,63000,59229,-3,"59,232(100%)","60,332(98.2%)","61,971(95.6%)"
2025.04.23,감자,15200,감자,2,보통,20,20kg상자,42000,56000,50878,-273,"51,151(99.5%)","51,655(98.5%)","57,195(89%)"
2025.04.23,감자,15200,감자,3,하,20,20kg상자,7000,42000,24341,1395,"22,946(106.1%)","23,782(102.4%)","30,420(80%)"
2025.04.24,감자,15200,감자,0,특,20,20kg상자,63000,64000,63515,515,"63,000(100.8%)","64,261(98.8%)","63,129(100.6%)"
2025.04.24,감자,15200,감자,1,상,20,20kg상자,56000,63000,59068,-161,"59,229(99.7%)","59,882(98.6%)","61,350(96.3%)"
2025.04.24,감자,15200,감자,2,보통,20,20kg상자,42000,56000,48829,-2049,"50,878(96%)","51,232(95.3%)","57,328(85.2%)"
