INVEST_DT,RPTV_ITM_NM,ITM_CD,ITM_NM,GRADE_CD,G_NAME,UNIT_QTY,UNIT,MI_P,MA_P,AV_P,FLT_P,PAV_RATE,J_7_RATE,J_365_RATE
2023.04.25,감자,15200,감자,3,하,20,20kg상자,15000,48000,37248,1865,"35,383(105.3%)","36,698(101.5%)","31,079(119.8%)"
2023.04.26,감자,15200,감자,0,특,20,20kg상자,67000,70000,67916,1779,"66,137(102.7%)","72,899(93.2%)","83,975(80.9%)"
2023.04.26,감자,15200,감자,1,상,20,20kg상자,64000,67000,65568,1444,"64,124(102.3%)","69,420(94.5%)","75,872(86.4%)"
2023.04.26,감자,15200,감자,2,보통,20,20kg상자,51000,64000,58475,2542,"55,933(104.5%)","58,452(100%)","61,651(94.8%)"
2023.04.26,감자,15200,감자,3,하,20,20kg상자,20000,51000,41663,4415,"37,248(111.9%)","36,753(113.4%)","32,151(129.6%)"
2023.04.27,감자,15200,감자,0,특,20,20kg상자,67000,68500,67718,-198,"67,916(99.7%)","70,794(95.7%)","85,672(79%)"
2023.04.27,감자,15200,감자,1,상,20,20kg상자,63000,67000,65206,-362,"65,568(99.4%)","67,494(96.6%)","76,159(85.6%)"
2023.04.27,감자,15200,감자,2,보통,20,20kg상자,53000,63000,58775,300,"58,475(100.5%)","57,661(101.9%)","61,753(95.2%)"
2023.04.27,감자,15200,감자,3,하,20,20kg상자,3000,53000,41702,39,"41,663(100.1%)","37,934(109.9%)","35,278(118.2%)"
2023.04.28,감자,15200,감자,0,특,20,20kg상자,66000,70000,66974,-744,"67,718(98.9%)","68,958(97.1%)","86,086(77.8%)"
2023.04.28,감자,15200,감자,1,상,20,20kg상자,63500,66000,64708,-498,"65,206(99.2%)","65,731(98.4%)","75,644(85.5%)"
2023.04.28,감자,15200,감자,2,보통,20,20kg상자,56000,63500,60745,1970,"58,775(103.4%)","56,887(106.8%)","60,482(100.4%)"
2023.04.28,감자,15200,감자,3,하,20,20kg상자,16000,56000,45171,3469,"41,702(108.3%)","38,427(117.6%)","33,750(133.8%)"
2023.04.29,감자,15200,감자,0,특,20,20kg상자,66000,68500,67086,112,"66,974(100.2%)","67,662(99.1%)","75,862(88.4%)"
2023.04.29,감자,15200,감자,1,상,20,20kg상자,65000,66000,65374,666,"64,708(101%)","64,735(101%)","68,878(94.9%)"
2023.04.29,감자,15200,감자,2,보통,20,20kg상자,57000,65000,62483,1738,"60,745(102.9%)","57,006(109.6%)","51,928(120.3%)"
2023.04.29,감자,15200,감자,3,하,20,20kg상자,9000,57000,45200,29,"45,171(100.1%)","39,695(113.9%)","31,024(145.7%)"
2023.05.01,감자,15200,감자,0,특,20,20kg상자,66000,70000,66586,-500,"67,086(99.3%)","67,138(99.2%)","74,999(88.8%)"
2023.05.01,감자,15200,감자,1,상,20,20kg상자,64000,66000,64688,-686,"65,374(99%)","64,718(100%)","68,744(94.1%)"
2023.05.01,감자,15200,감자,2,보통,20,20kg상자,58000,64000,61322,-1161,"62,483(98.1%)","58,159(105.4%)","50,583(121.2%)"
2023.05.01,감자,15200,감자,3,하,20,20kg상자,15000,58000,45232,32,"45,200(100.1%)","41,061(110.2%)","30,002(150.8%)"
2023.05.02,감자,15200,감자,0,특,20,20kg상자,66000,68500,67053,467,"66,586(100.7%)","67,070(100%)","75,847(88.4%)"
2023.05.02,감자,15200,감자,1,상,20,20kg상자,63000,66000,64426,-262,"64,688(99.6%)","64,945(99.2%)","70,003(92%)"
2023.05.02,감자,15200,감자,2,보통,20,20kg상자,57500,63000,61113,-209,"61,322(99.7%)","59,622(102.5%)","51,328(119.1%)"
2023.05.02,감자,15200,감자,3,하,20,20kg상자,15000,57500,43883,-1349,"45,232(97%)","42,703(102.8%)","28,164(155.8%)"
2023.05.03,감자,15200,감자,0,특,20,20kg상자,66000,69500,67887,834,"67,053(101.2%)","67,222(101%)","78,563(86.4%)"
2023.05.03,감자,15200,감자,1,상,20,20kg상자,63000,66000,64212,-214,"64,426(99.7%)","64,995(98.8%)","71,847(89.4%)"
2023.05.03,감자,15200,감자,2,보통,20,20kg상자,59000,63000,61454,341,"61,113(100.6%)","60,486(101.6%)","52,299(117.5%)"
2023.05.03,감자,15200,감자,3,하,20,20kg상자,13000,59000,47797,3914,"43,883(108.9%)","43,809(109.1%)","28,700(166.5%)"
2023.05.04,감자,15200,감자,0,특,20,20kg상자,66000,69500,68073,186,"67,887(100.3%)","67,217(101.3%)","80,130(85%)"
2023.05.04,감자,15200,감자,1,상,20,20kg상자,64000,66000,64643,431,"64,212(100.7%)","64,769(99.8%)","75,367(85.8%)"
2023.05.04,감자,15200,감자,2,보통,20,20kg상자,57000,64000,61049,-405,"61,454(99.3%)","60,982(100.1%)","56,314(108.4%)"
2023.05.04,감자,15200,감자,3,하,20,20kg상자,12000,57000,43415,-4382,"47,797(90.8%)","44,831(96.8%)","32,410(134%)"
2023.05.05,감자,15200,감자,0,특,20,20kg상자,71000,73000,72046,3973,"68,073(105.8%)","67,277(107.1%)","80,769(89.2%)"
2023.05.05,감자,15200,감자,1,상,20,20kg상자,65000,71000,66440,1797,"64,643(102.8%)","64,675(102.7%)","76,001(87.4%)"
2023.05.05,감자,15200,감자,2,보통,20,20kg상자,59000,65000,62530,1481,"61,049(102.4%)","61,361(101.9%)","57,496(108.8%)"
2023.05.05,감자,15200,감자,3,하,20,20kg상자,17000,59000,47203,3788,"43,415(108.7%)","45,116(104.6%)","33,742(139.9%)"
2023.05.06,감자,15200,감자,0,특,20,20kg상자,72500,77000,74509,2463,"72,046(103.4%)","68,122(109.4%)","79,750(93.4%)"
2023.05.06,감자,15200,감자,1,상,20,20kg상자,66000,72500,67893,1453,"66,440(102.2%)","64,964(104.5%)","73,889(91.9%)"
2023.05.06,감자,15200,감자,2,보통,20,20kg상자,59500,66000,62762,232,"62,530(100.4%)","61,659(101.8%)","56,665(110.8%)"
2023.05.06,감자,15200,감자,3,하,20,20kg상자,18000,59500,46207,-996,"47,203(97.9%)","45,455(101.7%)","34,058(135.7%)"
2023.05.08,감자,15200,감자,0,특,20,20kg상자,73000,76500,74390,-119,"74,509(99.8%)","69,359(107.3%)","78,264(95.1%)"
2023.05.08,감자,15200,감자,1,상,20,20kg상자,67000,73000,68450,557,"67,893(100.8%)","65,384(104.7%)","71,667(95.5%)"
2023.05.08,감자,15200,감자,2,보통,20,20kg상자,60000,67000,63717,955,"62,762(101.5%)","61,705(103.3%)","53,910(118.2%)"
2023.05.08,감자,15200,감자,3,하,20,20kg상자,16000,60000,48049,1842,"46,207(104%)","45,623(105.3%)","31,480(152.6%)"
2023.05.09,감자,15200,감자,0,특,20,20kg상자,71000,75500,73837,-553,"74,390(99.3%)","70,660(104.5%)","76,754(96.2%)"
2023.05.09,감자,15200,감자,1,상,20,20kg상자,64000,71000,66228,-2222,"68,450(96.8%)","66,011(100.3%)","69,570(95.2%)"
2023.05.09,감자,15200,감자,2,보통,20,20kg상자,59500,64000,62120,-1597,"63,717(97.5%)","62,104(100%)","51,816(119.9%)"
2023.05.09,감자,15200,감자,3,하,20,20kg상자,12000,59500,47150,-899,"48,049(98.1%)","46,092(102.3%)","28,590(164.9%)"
2023.05.10,감자,15200,감자,0,특,20,20kg상자,71000,74000,72535,-1302,"73,837(98.2%)","71,790(101%)","73,760(98.3%)"
2023.05.10,감자,15200,감자,1,상,20,20kg상자,65000,71000,66967,739,"66,228(101.1%)","66,311(101%)","65,441(102.3%)"
2023.05.10,감자,15200,감자,2,보통,20,20kg상자,59000,65000,62077,-43,"62,120(99.9%)","62,272(99.7%)","51,615(120.3%)"
2023.05.10,감자,15200,감자,3,하,20,20kg상자,16000,59000,44541,-2609,"47,150(94.5%)","46,637(95.5%)","29,892(149%)"
2023.05.11,감자,15200,감자,0,특,20,20kg상자,71000,75000,72428,-107,"72,535(99.9%)","72,565(99.8%)","66,970(108.1%)"
2023.05.11,감자,15200,감자,1,상,20,20kg상자,66500,71000,67830,863,"66,967(101.3%)","66,770(101.6%)","57,023(119%)"
2023.05.11,감자,15200,감자,2,보통,20,20kg상자,60000,66500,63561,1484,"62,077(102.4%)","62,376(101.9%)","43,952(144.6%)"
2023.05.11,감자,15200,감자,3,하,20,20kg상자,18500,60000,45554,1013,"44,541(102.3%)","46,094(98.8%)","25,974(175.4%)"
2023.05.12,감자,15200,감자,0,특,20,20kg상자,70500,73000,70765,-1663,"72,428(97.7%)","73,291(96.6%)","58,130(121.7%)"
2023.05.12,감자,15200,감자,1,상,20,20kg상자,68000,70500,69152,1322,"67,830(101.9%)","67,301(102.8%)","49,319(140.2%)"
2023.05.12,감자,15200,감자,2,보통,20,20kg상자,61500,68000,65383,1822,"63,561(102.9%)","62,795(104.1%)","37,639(173.7%)"
2023.05.12,감자,15200,감자,3,하,20,20kg상자,18000,61500,43646,-1908,"45,554(95.8%)","46,451(94%)","23,335(187%)"
2023.05.13,감자,15200,감자,0,특,20,20kg상자,70500,71000,70759,-6,"70,765(100%)","73,077(96.8%)","56,542(125.1%)"
2023.05.13,감자,15200,감자,1,상,20,20kg상자,68000,70500,68783,-369,"69,152(99.5%)","67,753(101.5%)","48,570(141.6%)"
2023.05.13,감자,15200,감자,2,보통,20,20kg상자,62500,68000,65470,87,"65,383(100.1%)","63,270(103.5%)","36,946(177.2%)"
2023.05.13,감자,15200,감자,3,하,20,20kg상자,18000,62500,46418,2772,"43,646(106.4%)","45,858(101.2%)","22,497(206.3%)"
2023.05.15,감자,15200,감자,0,특,20,20kg상자,66500,68000,67256,-3503,"70,759(95%)","72,452(92.8%)","57,647(116.7%)"
2023.05.15,감자,15200,감자,1,상,20,20kg상자,61000,66500,63582,-5201,"68,783(92.4%)","67,902(93.6%)","51,393(123.7%)"
2023.05.15,감자,15200,감자,2,보통,20,20kg상자,48500,61000,55733,-9737,"65,470(85.1%)","63,721(87.5%)","38,222(145.8%)"
2023.05.15,감자,15200,감자,3,하,20,20kg상자,10000,48500,36668,-9750,"46,418(79%)","45,893(79.9%)","22,726(161.3%)"
2023.05.16,감자,15200,감자,0,특,20,20kg상자,64000,65000,64700,-2556,"67,256(96.2%)","71,263(90.8%)","57,840(111.9%)"
2023.05.16,감자,15200,감자,1,상,20,20kg상자,56000,64000,61420,-2162,"63,582(96.6%)","67,090(91.5%)","51,160(120.1%)"
2023.05.16,감자,15200,감자,2,보통,20,20kg상자,42000,56000,48304,-7429,"55,733(86.7%)","62,391(77.4%)","39,592(122%)"
2023.05.16,감자,15200,감자,3,하,20,20kg상자,3000,42000,30913,-5755,"36,668(84.3%)","43,996(70.3%)","22,394(138%)"
2023.05.17,감자,15200,감자,0,특,20,20kg상자,66000,67000,66338,1638,"64,700(102.5%)","69,741(95.1%)","58,703(113%)"
2023.05.17,감자,15200,감자,1,상,20,20kg상자,52000,66000,60567,-853,"61,420(98.6%)","66,289(91.4%)","51,298(118.1%)"
2023.05.17,감자,15200,감자,2,보통,20,20kg상자,36000,52000,43904,-4400,"48,304(90.9%)","60,088(73.1%)","39,397(111.4%)"
2023.05.17,감자,15200,감자,3,하,20,20kg상자,4000,36000,25412,-5501,"30,913(82.2%)","41,290(61.5%)","24,242(104.8%)"
2023.05.18,감자,15200,감자,0,특,20,20kg상자,66500,67000,66771,433,"66,338(100.7%)","68,708(97.2%)","59,632(112%)"
2023.05.18,감자,15200,감자,1,상,20,20kg상자,47500,66500,57709,-2858,"60,567(95.3%)","65,222(88.5%)","52,268(110.4%)"
2023.05.18,감자,15200,감자,2,보통,20,20kg상자,37000,47500,42531,-1373,"43,904(96.9%)","57,059(74.5%)","38,948(109.2%)"
2023.05.18,감자,15200,감자,3,하,20,20kg상자,4000,37000,25155,-257,"25,412(99%)","38,102(66%)","22,912(109.8%)"
2023.05.19,감자,15200,감자,0,특,20,20kg상자,66000,69000,67502,731,"66,771(101.1%)","67,765(99.6%)","64,105(105.3%)"
2023.05.19,감자,15200,감자,1,상,20,20kg상자,50000,66000,59376,1667,"57,709(102.9%)","63,536(93.5%)","56,479(105.1%)"
2023.05.19,감자,15200,감자,2,보통,20,20kg상자,34000,50000,42119,-412,"42,531(99%)","53,554(78.6%)","41,029(102.7%)"
2023.05.19,감자,15200,감자,3,하,20,20kg상자,2000,34000,21992,-3163,"25,155(87.4%)","34,702(63.4%)","24,267(90.6%)"
2023.05.20,감자,15200,감자,0,특,20,20kg상자,69000,70500,69959,2457,"67,502(103.6%)","67,221(104.1%)","65,171(107.3%)"
2023.05.20,감자,15200,감자,1,상,20,20kg상자,59000,69000,64886,5510,"59,376(109.3%)","61,906(104.8%)","55,469(117%)"
2023.05.20,감자,15200,감자,2,보통,20,20kg상자,40000,59000,47791,5672,"42,119(113.5%)","49,677(96.2%)","41,404(115.4%)"
2023.05.20,감자,15200,감자,3,하,20,20kg상자,4000,40000,25579,3587,"21,992(116.3%)","31,093(82.3%)","26,686(95.9%)"
2023.05.22,감자,15200,감자,0,특,20,20kg상자,68000,77000,74670,4711,"69,959(106.7%)","67,088(111.3%)","66,030(113.1%)"
2023.05.22,감자,15200,감자,1,상,20,20kg상자,47000,68000,55033,-9853,"64,886(84.8%)","61,257(89.8%)","53,170(103.5%)"
2023.05.22,감자,15200,감자,2,보통,20,20kg상자,37000,47000,41494,-6297,"47,791(86.8%)","46,730(88.8%)","40,553(102.3%)"
2023.05.22,감자,15200,감자,3,하,20,20kg상자,2000,37000,23578,-2001,"25,579(92.2%)","27,620(85.4%)","27,021(87.3%)"
2023.05.23,감자,15200,감자,0,특,20,20kg상자,71000,86000,81028,6358,"74,670(108.5%)","68,323(118.6%)","69,137(117.2%)"
2023.05.23,감자,15200,감자,1,상,20,20kg상자,50000,71000,57732,2699,"55,033(104.9%)","59,832(96.5%)","52,114(110.8%)"
2023.05.23,감자,15200,감자,2,보통,20,20kg상자,38000,50000,45074,3580,"41,494(108.6%)","44,357(101.6%)","41,422(108.8%)"
2023.05.23,감자,15200,감자,3,하,20,20kg상자,3000,38000,25899,2321,"23,578(109.8%)","25,438(101.8%)","27,800(93.2%)"
2023.05.24,감자,15200,감자,0,특,20,20kg상자,70000,89500,79017,-2011,"81,028(97.5%)","71,045(111.2%)","67,067(117.8%)"
2023.05.24,감자,15200,감자,1,상,20,20kg상자,50500,70000,55027,-2705,"57,732(95.3%)","59,217(92.9%)","48,870(112.6%)"
2023.05.24,감자,15200,감자,2,보통,20,20kg상자,38000,50500,44571,-503,"45,074(98.9%)","43,819(101.7%)","39,802(112%)"
2023.05.24,감자,15200,감자,3,하,20,20kg상자,5000,38000,26600,701,"25,899(102.7%)","24,603(108.1%)","28,477(93.4%)"
2023.05.25,감자,15200,감자,0,특,20,20kg상자,65000,80000,72802,-6215,"79,017(92.1%)","73,158(99.5%)","58,376(124.7%)"
2023.05.25,감자,15200,감자,1,상,20,20kg상자,46500,65000,52868,-2159,"55,027(96.1%)","58,294(90.7%)","41,651(126.9%)"
2023.05.25,감자,15200,감자,2,보통,20,20kg상자,38000,46500,42056,-2515,"44,571(94.4%)","43,930(95.7%)","34,584(121.6%)"
2023.05.25,감자,15200,감자,3,하,20,20kg상자,5000,38000,27150,550,"26,600(102.1%)","24,801(109.5%)","25,560(106.2%)"
2023.05.26,감자,15200,감자,0,특,20,20kg상자,58000,73000,64375,-8427,"72,802(88.4%)","74,163(86.8%)","53,723(119.8%)"
2023.05.26,감자,15200,감자,1,상,20,20kg상자,43500,58000,48280,-4588,"52,868(91.3%)","57,487(84%)","38,508(125.4%)"
2023.05.26,감자,15200,감자,2,보통,20,20kg상자,34000,43500,39063,-2993,"42,056(92.9%)","43,851(89.1%)","31,194(125.2%)"
2023.05.26,감자,15200,감자,3,하,20,20kg상자,4000,34000,24042,-3108,"27,150(88.6%)","25,133(95.7%)","23,022(104.4%)"
2023.05.27,감자,15200,감자,0,특,20,20kg상자,54000,71000,62214,-2161,"64,375(96.6%)","73,642(84.5%)","47,969(129.7%)"
2023.05.27,감자,15200,감자,1,상,20,20kg상자,41000,54000,46394,-1886,"48,280(96.1%)","55,638(83.4%)","34,379(134.9%)"
2023.05.27,감자,15200,감자,2,보통,20,20kg상자,30000,41000,35724,-3339,"39,063(91.5%)","43,342(82.4%)","27,032(132.2%)"
2023.05.27,감자,15200,감자,3,하,20,20kg상자,3000,30000,20414,-3628,"24,042(84.9%)","25,475(80.1%)","18,337(111.3%)"
2023.05.29,감자,15200,감자,0,특,20,20kg상자,56000,73000,66931,4717,"62,214(107.6%)","72,351(92.5%)","48,511(138%)"
2023.05.29,감자,15200,감자,1,상,20,20kg상자,39000,56000,45325,-1069,"46,394(97.7%)","52,556(86.2%)","33,158(136.7%)"
2023.05.29,감자,15200,감자,2,보통,20,20kg상자,27000,39000,33409,-2315,"35,724(93.5%)","41,330(80.8%)","26,503(126.1%)"
2023.05.29,감자,15200,감자,3,하,20,20kg상자,3000,27000,19240,-1174,"20,414(94.2%)","24,614(78.2%)","16,571(116.1%)"
2023.05.30,감자,15200,감자,0,특,20,20kg상자,56000,72000,61841,-5090,"66,931(92.4%)","71,061(87%)","46,739(132.3%)"
2023.05.30,감자,15200,감자,1,상,20,20kg상자,37000,56000,44280,-1045,"45,325(97.7%)","50,938(86.9%)","35,064(126.3%)"
2023.05.30,감자,15200,감자,2,보통,20,20kg상자,26500,37000,32228,-1181,"33,409(96.5%)","39,983(80.6%)","27,082(119%)"
2023.05.30,감자,15200,감자,3,하,20,20kg상자,3000,26500,19050,-190,"19,240(99%)","23,891(79.7%)","16,091(118.4%)"
2023.05.31,감자,15200,감자,0,특,20,20kg상자,71000,76500,74196,12355,"61,841(120%)","67,863(109.3%)","48,136(154.1%)"
2023.05.31,감자,15200,감자,1,상,20,20kg상자,45000,71000,51661,7381,"44,280(116.7%)","48,696(106.1%)","37,776(136.8%)"
2023.05.31,감자,15200,감자,2,보통,20,20kg상자,32500,45000,38198,5970,"32,228(118.5%)","37,842(100.9%)","29,929(127.6%)"
2023.05.31,감자,15200,감자,3,하,20,20kg상자,3000,32500,21093,2043,"19,050(110.7%)","22,749(92.7%)","16,410(128.5%)"
2023.06.01,감자,15200,감자,0,특,20,20kg상자,68000,74000,71690,-2506,"74,196(96.6%)","67,060(106.9%)","46,915(152.8%)"
2023.06.01,감자,15200,감자,1,상,20,20kg상자,53000,68000,58604,6943,"51,661(113.4%)","48,135(121.7%)","38,468(152.3%)"
2023.06.01,감자,15200,감자,2,보통,20,20kg상자,39000,53000,47906,9708,"38,198(125.4%)","36,780(130.3%)","33,380(143.5%)"
2023.06.01,감자,15200,감자,3,하,20,20kg상자,5000,39000,26818,5725,"21,093(127.1%)","21,832(122.8%)","21,983(122%)"
2023.06.02,감자,15200,감자,0,특,20,20kg상자,64000,72000,66863,-4827,"71,690(93.3%)","66,875(100%)","42,940(155.7%)"
2023.06.02,감자,15200,감자,1,상,20,20kg상자,54500,64000,58966,362,"58,604(100.6%)","49,091(120.1%)","35,124(167.9%)"
2023.06.02,감자,15200,감자,2,보통,20,20kg상자,43000,54500,49523,1617,"47,906(103.4%)","37,755(131.2%)","29,824(166.1%)"
2023.06.02,감자,15200,감자,3,하,20,20kg상자,5000,43000,30345,3527,"26,818(113.2%)","21,776(139.4%)","19,485(155.7%)"
2023.06.03,감자,15200,감자,0,특,20,20kg상자,64000,76000,64822,-2041,"66,863(96.9%)","67,289(96.3%)","43,638(148.5%)"
2023.06.03,감자,15200,감자,1,상,20,20kg상자,52500,64000,56563,-2403,"58,966(95.9%)","50,872(111.2%)","32,088(176.3%)"
2023.06.03,감자,15200,감자,2,보통,20,20kg상자,41000,52500,47200,-2323,"49,523(95.3%)","39,498(119.5%)","26,435(178.6%)"
2023.06.03,감자,15200,감자,3,하,20,20kg상자,2000,41000,29366,-979,"30,345(96.8%)","22,827(128.6%)","16,224(181%)"
2023.06.05,감자,15200,감자,0,특,20,20kg상자,50000,58000,52453,-12369,"64,822(80.9%)","67,724(77.5%)","38,422(136.5%)"
2023.06.05,감자,15200,감자,1,상,20,20kg상자,38000,50000,42067,-14496,"56,563(74.4%)","52,567(80%)","30,945(135.9%)"
2023.06.05,감자,15200,감자,2,보통,20,20kg상자,32000,38000,35189,-12011,"47,200(74.6%)","41,411(85%)","25,031(140.6%)"
2023.06.05,감자,15200,감자,3,하,20,20kg상자,3000,32000,22718,-6648,"29,366(77.4%)","24,319(93.4%)","12,472(182.2%)"
2023.06.06,감자,15200,감자,0,특,20,20kg상자,37000,53000,39643,-12810,"52,453(75.6%)","65,311(60.7%)","43,986(90.1%)"
2023.06.06,감자,15200,감자,1,상,20,20kg상자,29000,37000,31948,-10119,"42,067(75.9%)","52,024(61.4%)","35,377(90.3%)"
2023.06.06,감자,15200,감자,2,보통,20,20kg상자,24000,29000,26864,-8325,"35,189(76.3%)","41,707(64.4%)","28,649(93.8%)"
2023.06.06,감자,15200,감자,3,하,20,20kg상자,1500,24000,16771,-5947,"22,718(73.8%)","24,898(67.4%)","15,103(111%)"
2023.06.07,감자,15200,감자,0,특,20,20kg상자,30000,55000,37092,-2551,"39,643(93.6%)","61,611(60.2%)","45,333(81.8%)"
2023.06.07,감자,15200,감자,1,상,20,20kg상자,24000,30000,25624,-6324,"31,948(80.2%)","49,968(51.3%)","39,267(65.3%)"
2023.06.07,감자,15200,감자,2,보통,20,20kg상자,18000,24000,21261,-5603,"26,864(79.1%)","40,813(52.1%)","33,441(63.6%)"
2023.06.07,감자,15200,감자,3,하,20,20kg상자,2500,18000,12597,-4174,"16,771(75.1%)","24,519(51.4%)","19,800(63.6%)"
2023.06.08,감자,15200,감자,0,특,20,20kg상자,29000,55000,33908,-3184,"37,092(91.4%)","55,427(61.2%)","41,279(82.1%)"
2023.06.08,감자,15200,감자,1,상,20,20kg상자,24000,29000,25899,275,"25,624(101.1%)","45,629(56.8%)","36,523(70.9%)"
2023.06.08,감자,15200,감자,2,보통,20,20kg상자,18000,24000,21745,484,"21,261(102.3%)","37,991(57.2%)","31,243(69.6%)"
2023.06.08,감자,15200,감자,3,하,20,20kg상자,2000,18000,12130,-467,"12,597(96.3%)","23,103(52.5%)","20,041(60.5%)"
2023.06.09,감자,15200,감자,0,특,20,20kg상자,38000,48000,40654,6746,"33,908(119.9%)","49,130(82.7%)","39,778(102.2%)"
2023.06.09,감자,15200,감자,1,상,20,20kg상자,31000,38000,33437,7538,"25,899(129.1%)","40,178(83.2%)","35,168(95.1%)"
2023.06.09,감자,15200,감자,2,보통,20,20kg상자,25000,31000,28565,6820,"21,745(131.4%)","33,630(84.9%)","31,675(90.2%)"
2023.06.09,감자,15200,감자,3,하,20,20kg상자,2000,25000,15940,3810,"12,130(131.4%)","20,655(77.2%)","20,928(76.2%)"
2023.06.10,감자,15200,감자,0,특,20,20kg상자,38000,43000,40779,125,"40,654(100.3%)","44,762(91.1%)","40,122(101.6%)"
2023.06.10,감자,15200,감자,1,상,20,20kg상자,33000,38000,35429,1992,"33,437(106%)","35,923(98.6%)","36,326(97.5%)"
2023.06.10,감자,15200,감자,2,보통,20,20kg상자,25000,33000,29217,652,"28,565(102.3%)","30,137(96.9%)","32,720(89.3%)"
2023.06.10,감자,15200,감자,3,하,20,20kg상자,2000,25000,16887,947,"15,940(105.9%)","18,254(92.5%)","22,285(75.8%)"
2023.06.12,감자,15200,감자,0,특,20,20kg상자,39500,44000,41365,586,"40,779(101.4%)","40,755(101.5%)","39,612(104.4%)"
2023.06.12,감자,15200,감자,1,상,20,20kg상자,32500,39500,35569,140,"35,429(100.4%)","32,401(109.8%)","35,426(100.4%)"
2023.06.12,감자,15200,감자,2,보통,20,20kg상자,24000,32500,28647,-570,"29,217(98%)","27,140(105.6%)","31,834(90%)"
2023.06.12,감자,15200,감자,3,하,20,20kg상자,2000,24000,14312,-2575,"16,887(84.8%)","16,174(88.5%)","21,969(65.1%)"
2023.06.13,감자,15200,감자,0,특,20,20kg상자,40000,46000,42871,1506,"41,365(103.6%)","38,907(110.2%)","38,239(112.1%)"
2023.06.13,감자,15200,감자,1,상,20,20kg상자,33500,40000,36377,808,"35,569(102.3%)","31,318(116.2%)","33,497(108.6%)"
2023.06.13,감자,15200,감자,2,보통,20,20kg상자,26000,33500,30449,1802,"28,647(106.3%)","26,050(116.9%)","29,090(104.7%)"
2023.06.13,감자,15200,감자,3,하,20,20kg상자,2000,26000,16972,2660,"14,312(118.6%)","14,773(114.9%)","19,389(87.5%)"
2023.06.14,감자,15200,감자,0,특,20,20kg상자,40000,45500,42193,-678,"42,871(98.4%)","39,445(107%)","37,856(111.5%)"
2023.06.14,감자,15200,감자,1,상,20,20kg상자,33500,40000,36170,-207,"36,377(99.4%)","32,056(112.8%)","34,281(105.5%)"
